GUID,GEOGDESC,Speakers2006,Speakers2011,Speakers2016,Speakers2022
2ae19629-22cd-13a3-e055-000000000001,KILLEANY,0.5049701789264414,0.547945205479452,0.4597902097902098,0.4783362218370884
2ae19629-22cf-13a3-e055-000000000001,KILLEEN,0.4812398042414356,0.5206349206349207,0.5217391304347826,0.5303703703703704
2ae19629-22db-13a3-e055-000000000001,KILLERERIN,0.4904831625183016,0.5341880341880342,0.48855989232839836,0.5020689655172413
2ae19629-2305-13a3-e055-000000000001,KILLOWER,0.47262247838616717,0.5062344139650873,0.5143884892086331,0.5257731958762887
2ae19629-2315-13a3-e055-000000000001,KILLURSA,0.44506726457399104,0.4581673306772908,0.4399260628465804,0.47168059424326836
2ae19629-2324-13a3-e055-000000000001,KILMOYLAN,0.4555160142348754,0.48148148148148145,0.4807881773399015,0.49491211840888066
2ae19629-2330-13a3-e055-000000000001,KILSHANVY,0.46808510638297873,0.4634146341463415,0.4957983193277311,0.5
2ae19629-236e-13a3-e055-000000000001,LEVALLY,0.3953488372093023,0.38461538461538464,0.39233038348082594,0.4039408866995074
2ae19629-239b-13a3-e055-000000000001,MILLTOWN,0.5085714285714286,0.5177065767284992,0.48811410459587956,0.52023988005997
2ae19629-23a9-13a3-e055-000000000001,MONIVEA,0.46808510638297873,0.5266558966074314,0.48220064724919093,0.4580467675378267
2ae19629-22d2-13a3-e055-000000000001,MOYNE,0.5016129032258064,0.4657320872274143,0.5069984447900466,0.47384155455904337
2ae19629-2307-13a3-e055-000000000001,RYEHILL,0.4179389312977099,0.4039334341906203,0.4240331491712707,0.4412470023980815
2ae19629-2334-13a3-e055-000000000001,TOBERADOSH,0.4323529411764706,0.47696476964769646,0.42,0.4419889502762431
2ae19629-233e-13a3-e055-000000000001,TUAM RURAL,0.3987226277372263,0.40886796154600746,,0.3886688479421388
2ae19629-233f-13a3-e055-000000000001,TUAM URBAN,0.3798476454293629,0.3946173800259403,,0.35193003618817853
