GUID,GEOGID,GEOGDESC,T3_1YES,T3_1NO,T3_1NS,T3_1T,T3_2DIM,T3_2DIDOM,T3_2DIWOM,T3_2DILOOM,T3_2DINOM,T3_2DOESM,T3_2WOESM,T3_2LOOESM,T3_2NOESM,T3_2NSM,T3_2ALLM,T3_2DIF,T3_2DIDOF,T3_2DIWOF,T3_2DILOOF,T3_2DINOF,T3_2DOESF,T3_2WOESF,T3_2LOOESF,T3_2NOESF,T3_2NSF,T3_2ALLF,T3_2DIT,T3_2DIDOT,T3_2DIWOT,T3_2DILOOT,T3_2DINOT,T3_2DOEST,T3_2WOEST,T3_2LOOEST,T3_2NOEST,T3_2NST,T3_2ALLT
2ae19629-16f9-13a3-e055-000000000001,2ae19629-16f9-13a3-e055-000000000001,RATHDOWNEY,376,859,33,1268,32,0,0,1,0,1,8,41,67,3,153,62,0,0,1,0,1,9,81,63,6,223,94,0,0,2,0,2,17,122,130,9,376
2ae19629-16fb-13a3-e055-000000000001,2ae19629-16fb-13a3-e055-000000000001,BALLAGHAMEEHAN,69,105,16,190,8,0,0,0,0,0,0,13,15,1,37,7,0,0,0,0,0,2,11,10,2,32,15,0,0,0,0,0,2,24,25,3,69
2ae19629-16fe-13a3-e055-000000000001,2ae19629-16fe-13a3-e055-000000000001,BEIHY,136,181,12,329,19,0,1,0,0,0,2,27,15,2,66,30,0,0,0,0,0,1,29,10,0,70,49,0,1,0,0,0,3,56,25,2,136
2ae19629-1717-13a3-e055-000000000001,2ae19629-1717-13a3-e055-000000000001,BUNNYBEG,65,76,7,148,8,1,0,0,0,1,2,9,8,0,29,9,1,0,0,0,1,3,14,6,2,36,17,2,0,0,0,2,5,23,14,2,65
2ae19629-171e-13a3-e055-000000000001,2ae19629-171e-13a3-e055-000000000001,CLOONCLARE,36,106,8,150,3,0,0,0,0,0,1,7,5,0,16,7,0,0,0,0,0,1,8,3,1,20,10,0,0,0,0,0,2,15,8,1,36
2ae19629-171f-13a3-e055-000000000001,2ae19629-171f-13a3-e055-000000000001,CLOONE,151,208,10,369,20,0,0,1,0,0,3,27,18,0,69,19,2,1,0,1,1,3,26,29,0,82,39,2,1,1,1,1,6,53,47,0,151
2ae19629-1703-13a3-e055-000000000001,2ae19629-1703-13a3-e055-000000000001,TIMOGUE,158,182,13,353,23,0,1,1,0,0,2,22,15,2,66,28,0,0,0,0,0,3,37,22,2,92,51,0,1,1,0,0,5,59,37,4,158
2ae19629-170b-13a3-e055-000000000001,2ae19629-170b-13a3-e055-000000000001,AGHAVAS,133,162,13,308,10,0,1,0,0,1,7,21,20,2,62,14,0,1,1,0,0,12,25,16,2,71,24,0,2,1,0,1,19,46,36,4,133
2ae19629-170f-13a3-e055-000000000001,2ae19629-170f-13a3-e055-000000000001,BREANDRUM,85,162,15,262,10,0,0,0,0,0,0,10,13,1,34,17,1,1,1,0,2,0,17,11,1,51,27,1,1,1,0,2,0,27,24,2,85
2ae19629-1714-13a3-e055-000000000001,2ae19629-1714-13a3-e055-000000000001,DRUMREILLY NORTH,69,96,4,169,9,0,0,0,0,0,1,13,7,1,31,6,0,0,0,0,0,2,24,6,0,38,15,0,0,0,0,0,3,37,13,1,69
2ae19629-171c-13a3-e055-000000000001,2ae19629-171c-13a3-e055-000000000001,CASTLEFORE,103,127,3,233,12,0,0,0,0,1,1,21,12,2,49,19,0,1,0,0,1,5,16,10,2,54,31,0,1,0,0,2,6,37,22,4,103
2ae19629-1734-13a3-e055-000000000001,2ae19629-1734-13a3-e055-000000000001,GLENCAR,119,152,5,276,13,1,0,0,0,1,3,30,12,2,62,11,0,1,0,0,1,4,25,14,1,57,24,1,1,0,0,2,7,55,26,3,119
2ae19629-174c-13a3-e055-000000000001,2ae19629-174c-13a3-e055-000000000001,MUNAKILL,80,95,9,184,12,0,0,0,0,0,2,5,12,1,32,15,0,1,0,0,0,2,13,17,0,48,27,0,1,0,0,0,4,18,29,1,80
2ae19629-174f-13a3-e055-000000000001,2ae19629-174f-13a3-e055-000000000001,ASKEATON WEST,429,712,51,1192,57,0,2,0,0,3,13,61,54,7,197,51,2,0,0,0,4,11,86,70,8,232,108,2,2,0,0,7,24,147,124,15,429
2ae19629-16ff-13a3-e055-000000000001,2ae19629-16ff-13a3-e055-000000000001,SHRULE,125,151,30,306,16,2,0,0,0,0,2,15,16,1,52,24,1,0,0,0,2,2,26,17,1,73,40,3,0,0,0,2,4,41,33,2,125
2ae19629-1705-13a3-e055-000000000001,2ae19629-1705-13a3-e055-000000000001,TRUMRA,137,125,9,271,32,0,1,0,0,0,7,16,18,1,75,24,0,0,0,0,1,3,21,12,1,62,56,0,1,0,0,1,10,37,30,2,137
2ae19629-1706-13a3-e055-000000000001,2ae19629-1706-13a3-e055-000000000001,TURRA,147,223,11,381,17,0,0,1,0,0,3,19,18,3,61,26,0,1,1,0,0,5,24,28,1,86,43,0,1,2,0,0,8,43,46,4,147
2ae19629-170e-13a3-e055-000000000001,2ae19629-170e-13a3-e055-000000000001,BELHAVEL,107,171,4,282,20,0,0,0,0,2,9,17,9,0,57,14,0,0,0,0,0,4,18,14,0,50,34,0,0,0,0,2,13,35,23,0,107
2ae19629-1712-13a3-e055-000000000001,2ae19629-1712-13a3-e055-000000000001,DRUMOD,373,536,55,964,58,0,0,0,0,1,12,51,43,2,167,71,1,0,0,0,1,12,65,51,5,206,129,1,0,0,0,2,24,116,94,7,373
2ae19629-1716-13a3-e055-000000000001,2ae19629-1716-13a3-e055-000000000001,DRUMREILLY WEST/DRUMREILLY EAST,43,114,5,162,5,0,0,0,0,0,1,6,5,0,17,12,0,0,0,0,0,0,8,6,0,26,17,0,0,0,0,0,1,14,11,0,43
2ae19629-1718-13a3-e055-000000000001,2ae19629-1718-13a3-e055-000000000001,CARRICK-on-SHANNON,1589,2395,295,4279,249,3,2,2,0,13,42,226,161,18,716,291,12,6,1,0,22,49,270,209,13,873,540,15,8,3,0,35,91,496,370,31,1589
2ae19629-172d-13a3-e055-000000000001,2ae19629-172d-13a3-e055-000000000001,DRUMDOO,132,206,7,345,15,0,0,0,0,0,1,20,19,3,58,21,0,0,0,0,0,1,27,22,3,74,36,0,0,0,0,0,2,47,41,6,132
2ae19629-1701-13a3-e055-000000000001,2ae19629-1701-13a3-e055-000000000001,TANKARDSTOWN,196,188,12,396,38,1,1,0,0,0,4,21,22,4,91,40,2,0,1,0,2,6,24,30,0,105,78,3,1,1,0,2,10,45,52,4,196
2ae19629-1702-13a3-e055-000000000001,2ae19629-1702-13a3-e055-000000000001,TIMAHOE,272,360,7,639,36,1,0,0,0,2,7,44,32,1,123,50,2,1,0,0,4,6,51,32,3,149,86,3,1,0,0,6,13,95,64,4,272
2ae19629-1710-13a3-e055-000000000001,2ae19629-1710-13a3-e055-000000000001,DRUMARD,103,97,17,217,12,0,0,0,0,0,4,23,15,1,55,11,0,0,0,0,3,4,16,14,0,48,23,0,0,0,0,3,8,39,29,1,103
2ae19629-171a-13a3-e055-000000000001,2ae19629-171a-13a3-e055-000000000001,CARRIGALLEN WEST,200,395,16,611,26,0,1,0,0,1,4,24,25,7,88,40,1,0,0,0,2,4,38,21,6,112,66,1,1,0,0,3,8,62,46,13,200
2ae19629-1720-13a3-e055-000000000001,2ae19629-1720-13a3-e055-000000000001,CLOONLOGHER,137,155,7,299,15,0,0,0,0,2,9,16,13,0,55,23,4,0,0,0,3,6,22,24,0,82,38,4,0,0,0,5,15,38,37,0,137
2ae19629-1724-13a3-e055-000000000001,2ae19629-1724-13a3-e055-000000000001,DRUMAHAIRE,710,859,77,1646,99,4,2,0,0,6,21,98,86,10,326,110,6,0,1,0,6,20,109,120,12,384,209,10,2,1,0,12,41,207,206,22,710
2ae19629-1729-13a3-e055-000000000001,2ae19629-1729-13a3-e055-000000000001,KESHCARRIGAN,229,304,64,597,34,0,0,0,0,4,6,28,28,0,100,46,0,0,0,0,7,2,30,41,3,129,80,0,0,0,0,11,8,58,69,3,229
2ae19629-172b-13a3-e055-000000000001,2ae19629-172b-13a3-e055-000000000001,DRUMSHANBO,558,884,127,1569,57,0,0,0,1,4,15,73,78,6,234,101,2,2,0,0,8,10,115,82,4,324,158,2,2,0,1,12,25,188,160,10,558
2ae19629-170d-13a3-e055-000000000001,2ae19629-170d-13a3-e055-000000000001,ANNADUFF,104,127,6,237,8,3,1,0,0,2,2,19,10,1,46,20,1,2,0,0,1,3,16,15,0,58,28,4,3,0,0,3,5,35,25,1,104
2ae19629-1715-13a3-e055-000000000001,2ae19629-1715-13a3-e055-000000000001,DRUMREILLY SOUTH,58,79,12,149,12,0,0,0,0,0,0,7,7,3,29,8,0,0,0,0,0,1,14,5,1,29,20,0,0,0,0,0,1,21,12,4,58
2ae19629-171b-13a3-e055-000000000001,2ae19629-171b-13a3-e055-000000000001,CASHEL,74,96,8,178,10,0,0,0,0,1,1,10,11,0,33,17,0,0,0,0,0,3,11,10,0,41,27,0,0,0,0,1,4,21,21,0,74
2ae19629-171d-13a3-e055-000000000001,2ae19629-171d-13a3-e055-000000000001,CATTAN,116,138,6,260,16,0,0,2,0,0,1,13,11,2,45,25,0,0,0,0,0,3,22,20,1,71,41,0,0,2,0,0,4,35,31,3,116
2ae19629-1728-13a3-e055-000000000001,2ae19629-1728-13a3-e055-000000000001,KEELDRA,91,104,0,195,6,0,0,0,0,1,5,13,11,2,38,14,0,0,0,0,0,3,20,16,0,53,20,0,0,0,0,1,8,33,27,2,91
2ae19629-172a-13a3-e055-000000000001,2ae19629-172a-13a3-e055-000000000001,KILLANUMMERY,127,220,7,354,23,0,0,0,0,1,4,13,13,5,59,14,1,0,0,0,0,7,19,24,3,68,37,1,0,0,0,1,11,32,37,8,127
2ae19629-1737-13a3-e055-000000000001,2ae19629-1737-13a3-e055-000000000001,GORTNAGULLION,102,176,22,300,20,0,0,0,0,0,2,12,11,3,48,22,0,0,1,0,1,2,15,12,1,54,42,0,0,1,0,1,4,27,23,4,102
2ae19629-1739-13a3-e055-000000000001,2ae19629-1739-13a3-e055-000000000001,KILLYGAR,43,83,0,126,4,0,0,0,0,1,1,2,4,2,14,8,0,0,0,0,0,0,12,9,0,29,12,0,0,0,0,1,1,14,13,2,43
2ae19629-177b-13a3-e055-000000000001,2ae19629-177b-13a3-e055-000000000001,DARRAGH,144,189,19,352,18,0,0,0,0,0,4,16,23,2,63,18,1,0,0,0,1,5,32,23,1,81,36,1,0,0,0,1,9,48,46,3,144
2ae19629-1785-13a3-e055-000000000001,2ae19629-1785-13a3-e055-000000000001,CLONCAGH,172,166,2,340,33,1,0,0,0,3,4,25,14,1,81,36,0,0,0,0,0,3,27,22,3,91,69,1,0,0,0,3,7,52,36,4,172
2ae19629-17a2-13a3-e055-000000000001,2ae19629-17a2-13a3-e055-000000000001,KILGLASS,105,176,21,302,9,0,1,0,0,1,3,15,9,4,42,20,0,2,0,0,0,8,15,13,5,63,29,0,3,0,0,1,11,30,22,9,105
2ae19629-17a7-13a3-e055-000000000001,2ae19629-17a7-13a3-e055-000000000001,GLIN,540,587,48,1175,63,0,1,0,0,3,6,84,81,10,248,87,1,3,0,1,5,20,106,61,8,292,150,1,4,0,1,8,26,190,142,18,540
2ae19629-17ac-13a3-e055-000000000001,2ae19629-17ac-13a3-e055-000000000001,IVERUSS,147,173,8,328,21,0,1,0,0,1,1,27,22,2,75,28,0,0,0,0,2,1,22,17,2,72,49,0,1,0,0,3,2,49,39,4,147
2ae19629-17b4-13a3-e055-000000000001,2ae19629-17b4-13a3-e055-000000000001,NANTINAN,283,365,42,690,34,1,0,0,0,0,2,45,43,5,130,41,1,1,0,0,0,4,63,41,2,153,75,2,1,0,0,0,6,108,84,7,283
2ae19629-17c1-13a3-e055-000000000001,2ae19629-17c1-13a3-e055-000000000001,LIMERICK SOUTH RURAL,587,1111,425,2123,106,0,0,0,0,3,11,86,67,4,277,112,1,1,1,0,3,14,97,72,9,310,218,1,1,1,0,6,25,183,139,13,587
2ae19629-17c3-13a3-e055-000000000001,2ae19629-17c3-13a3-e055-000000000001,LOGHILL,284,334,31,649,32,1,0,0,0,3,10,45,39,3,133,30,2,1,0,0,1,7,62,45,3,151,62,3,1,0,0,4,17,107,84,6,284
2ae19629-1721-13a3-e055-000000000001,2ae19629-1721-13a3-e055-000000000001,CLOVERHILL,98,203,12,313,6,0,0,2,0,1,2,14,10,3,38,18,0,1,1,0,0,3,20,17,0,60,24,0,1,3,0,1,5,34,27,3,98
2ae19629-1722-13a3-e055-000000000001,2ae19629-1722-13a3-e055-000000000001,CORRALA,76,164,2,242,5,1,0,0,0,0,5,4,13,1,29,14,1,0,0,0,0,1,18,11,2,47,19,2,0,0,0,0,6,22,24,3,76
2ae19629-1723-13a3-e055-000000000001,2ae19629-1723-13a3-e055-000000000001,CORRIGA,76,85,2,163,11,0,0,0,0,0,5,12,5,1,34,15,1,0,0,0,0,1,11,14,0,42,26,1,0,0,0,0,6,23,19,1,76
2ae19629-1725-13a3-e055-000000000001,2ae19629-1725-13a3-e055-000000000001,GOWEL,157,175,16,348,21,0,0,0,0,1,6,23,13,1,65,28,1,1,0,0,2,3,32,23,2,92,49,1,1,0,0,3,9,55,36,3,157
2ae19629-1727-13a3-e055-000000000001,2ae19629-1727-13a3-e055-000000000001,GUBACREENY,303,446,23,772,44,0,0,0,0,1,6,47,29,3,130,54,0,0,0,0,1,7,59,45,7,173,98,0,0,0,0,2,13,106,74,10,303
2ae19629-172c-13a3-e055-000000000001,2ae19629-172c-13a3-e055-000000000001,DRUMSNA,303,378,35,716,35,0,1,0,0,0,4,58,35,6,139,51,0,0,0,0,1,6,57,44,5,164,86,0,1,0,0,1,10,115,79,11,303
2ae19629-172e-13a3-e055-000000000001,2ae19629-172e-13a3-e055-000000000001,FENAGH,145,210,4,359,17,0,0,1,0,0,6,19,24,1,68,23,0,0,0,0,0,9,29,16,0,77,40,0,0,1,0,0,15,48,40,1,145
2ae19629-1732-13a3-e055-000000000001,2ae19629-1732-13a3-e055-000000000001,GLENANIFF,66,101,9,176,8,1,0,0,0,0,5,11,9,1,35,7,0,0,0,0,0,3,11,10,0,31,15,1,0,0,0,0,8,22,19,1,66
2ae19629-1752-13a3-e055-000000000001,2ae19629-1752-13a3-e055-000000000001,BALLINGARRY,415,487,28,930,52,0,0,0,0,3,13,56,44,6,174,82,1,0,0,0,4,10,82,58,4,241,134,1,0,0,0,7,23,138,102,10,415
2ae19629-1758-13a3-e055-000000000001,2ae19629-1758-13a3-e055-000000000001,ABBEYVILLE,135,175,94,404,15,0,1,0,0,1,3,15,23,1,59,25,1,1,0,0,2,5,20,20,2,76,40,1,2,0,0,3,8,35,43,3,135
2ae19629-1770-13a3-e055-000000000001,2ae19629-1770-13a3-e055-000000000001,BALLYSIMON,6778,6406,2808,15992,763,20,5,11,4,49,179,1164,976,54,3225,943,32,7,6,2,81,210,1215,997,60,3553,1706,52,12,17,6,130,389,2379,1973,114,6778
2ae19629-1776-13a3-e055-000000000001,2ae19629-1776-13a3-e055-000000000001,CRECORA,220,211,15,446,32,1,0,0,0,1,1,37,32,1,105,39,2,0,0,0,2,5,40,23,4,115,71,3,0,0,0,3,6,77,55,5,220
2ae19629-1779-13a3-e055-000000000001,2ae19629-1779-13a3-e055-000000000001,CULLANE,180,198,16,394,24,0,0,0,0,1,5,29,27,2,88,29,0,0,1,0,0,4,29,26,3,92,53,0,0,1,0,1,9,58,53,5,180
2ae19629-178b-13a3-e055-000000000001,2ae19629-178b-13a3-e055-000000000001,DOON WEST,135,115,3,253,16,0,0,0,0,0,3,18,23,1,61,23,0,0,0,0,1,4,26,19,1,74,39,0,0,0,0,1,7,44,42,2,135
2ae19629-178f-13a3-e055-000000000001,2ae19629-178f-13a3-e055-000000000001,GLENBROHANE,206,242,11,459,33,0,0,0,0,3,2,23,24,7,92,51,0,1,0,0,3,7,29,22,1,114,84,0,1,0,0,6,9,52,46,8,206
2ae19629-1798-13a3-e055-000000000001,2ae19629-1798-13a3-e055-000000000001,DUNNAMAN,344,312,25,681,47,0,1,0,0,1,7,62,37,2,157,45,1,1,1,0,2,10,80,44,3,187,92,1,2,1,0,3,17,142,81,5,344
2ae19629-172f-13a3-e055-000000000001,2ae19629-172f-13a3-e055-000000000001,GARADICE,203,348,12,563,24,0,1,1,0,4,6,32,26,2,96,25,4,1,1,0,2,6,38,29,1,107,49,4,2,2,0,6,12,70,55,3,203
2ae19629-173d-13a3-e055-000000000001,2ae19629-173d-13a3-e055-000000000001,RIVERSTOWN,90,138,14,242,12,0,0,0,0,0,1,14,11,2,40,10,0,0,0,0,2,2,15,20,1,50,22,0,0,0,0,2,3,29,31,3,90
2ae19629-173e-13a3-e055-000000000001,2ae19629-173e-13a3-e055-000000000001,ROOSKY,289,429,70,788,34,0,0,0,0,2,7,48,34,4,129,38,2,0,0,0,1,15,51,45,8,160,72,2,0,0,0,3,22,99,79,12,289
2ae19629-1740-13a3-e055-000000000001,2ae19629-1740-13a3-e055-000000000001,SRAMORE,162,208,16,386,27,0,0,0,0,0,3,17,18,1,66,31,0,0,0,0,3,7,29,24,2,96,58,0,0,0,0,3,10,46,42,3,162
2ae19629-1744-13a3-e055-000000000001,2ae19629-1744-13a3-e055-000000000001,LEITRIM,651,615,60,1326,89,3,1,0,0,1,11,87,94,6,292,128,3,1,0,0,5,13,122,78,9,359,217,6,2,0,0,6,24,209,172,15,651
2ae19629-1745-13a3-e055-000000000001,2ae19629-1745-13a3-e055-000000000001,LISGILLOCK,75,123,4,202,10,0,0,0,0,1,0,10,3,0,24,17,0,0,0,0,1,4,11,16,2,51,27,0,0,0,0,2,4,21,19,2,75
2ae19629-1746-13a3-e055-000000000001,2ae19629-1746-13a3-e055-000000000001,LURGANBOY,191,231,9,431,21,2,1,0,0,2,5,33,15,7,86,26,7,1,0,0,1,9,35,23,3,105,47,9,2,0,0,3,14,68,38,10,191
2ae19629-1747-13a3-e055-000000000001,2ae19629-1747-13a3-e055-000000000001,MAHANAGH,119,193,24,336,17,0,0,0,0,0,1,17,17,1,53,25,0,0,0,0,0,5,23,12,1,66,42,0,0,0,0,0,6,40,29,2,119
2ae19629-1730-13a3-e055-000000000001,2ae19629-1730-13a3-e055-000000000001,GARVAGH,40,80,2,122,7,0,1,0,0,0,3,1,7,1,20,8,0,0,0,0,0,1,8,3,0,20,15,0,1,0,0,0,4,9,10,1,40
2ae19629-1731-13a3-e055-000000000001,2ae19629-1731-13a3-e055-000000000001,GLENADE,66,83,2,151,5,2,0,0,0,1,2,15,10,1,36,8,1,0,0,0,1,2,8,8,2,30,13,3,0,0,0,2,4,23,18,3,66
2ae19629-1735-13a3-e055-000000000001,2ae19629-1735-13a3-e055-000000000001,GLENFARN,65,85,9,159,9,0,0,0,0,0,1,9,8,1,28,14,0,0,0,0,1,2,14,6,0,37,23,0,0,0,0,1,3,23,14,1,65
2ae19629-1736-13a3-e055-000000000001,2ae19629-1736-13a3-e055-000000000001,GORTERMONE,122,146,10,278,9,0,0,0,0,0,4,17,30,1,61,13,0,0,0,0,0,4,24,20,0,61,22,0,0,0,0,0,8,41,50,1,122
2ae19629-173f-13a3-e055-000000000001,2ae19629-173f-13a3-e055-000000000001,ROWAN,115,131,12,258,22,0,0,0,0,0,2,25,16,0,65,14,0,0,0,0,0,2,24,7,3,50,36,0,0,0,0,0,4,49,23,3,115
2ae19629-1742-13a3-e055-000000000001,2ae19629-1742-13a3-e055-000000000001,KILTYCLOGHER,73,148,26,247,8,0,0,0,0,0,3,14,12,1,38,6,0,0,0,0,0,3,16,10,0,35,14,0,0,0,0,0,6,30,22,1,73
2ae19629-1743-13a3-e055-000000000001,2ae19629-1743-13a3-e055-000000000001,KINLOUGH,379,580,31,990,57,1,0,1,0,4,9,54,50,5,181,76,1,1,0,0,2,11,52,49,6,198,133,2,1,1,0,6,20,106,99,11,379
2ae19629-1748-13a3-e055-000000000001,2ae19629-1748-13a3-e055-000000000001,MANORHAMILTON,678,1219,93,1990,79,2,0,2,0,10,18,108,67,8,294,92,3,4,0,0,10,23,137,110,5,384,171,5,4,2,0,20,41,245,177,13,678
2ae19629-173b-13a3-e055-000000000001,2ae19629-173b-13a3-e055-000000000001,OUGHTERAGH,29,66,1,96,3,0,0,0,0,0,0,7,3,1,14,2,0,0,0,0,0,1,6,6,0,15,5,0,0,0,0,0,1,13,9,1,29
2ae19629-1741-13a3-e055-000000000001,2ae19629-1741-13a3-e055-000000000001,St. PATRICK'S,44,81,1,126,5,0,0,0,0,0,0,4,7,0,16,7,0,0,0,0,0,0,9,11,1,28,12,0,0,0,0,0,0,13,18,1,44
2ae19629-1750-13a3-e055-000000000001,2ae19629-1750-13a3-e055-000000000001,ATHLACCA,170,198,26,394,26,0,0,0,0,2,4,24,17,2,75,33,1,0,0,0,4,8,25,23,1,95,59,1,0,0,0,6,12,49,40,3,170
2ae19629-1756-13a3-e055-000000000001,2ae19629-1756-13a3-e055-000000000001,YUGAN,46,172,11,229,1,0,0,1,0,1,0,5,5,1,14,7,0,0,0,0,3,2,12,8,0,32,8,0,0,1,0,4,2,17,13,1,46
2ae19629-1764-13a3-e055-000000000001,2ae19629-1764-13a3-e055-000000000001,CAHER,156,210,22,388,23,0,0,0,0,0,4,24,20,3,74,27,0,0,0,0,1,7,27,20,0,82,50,0,0,0,0,1,11,51,40,3,156
2ae19629-176b-13a3-e055-000000000001,2ae19629-176b-13a3-e055-000000000001,BALLYMACSHANEBOY,246,208,11,465,40,0,1,0,0,2,5,35,36,3,122,40,0,0,1,0,1,6,46,29,1,124,80,0,1,1,0,3,11,81,65,4,246
2ae19629-1782-13a3-e055-000000000001,2ae19629-1782-13a3-e055-000000000001,CASTLETOWN,230,210,10,450,32,0,0,0,0,0,6,22,34,3,97,30,0,0,0,0,6,11,43,41,2,133,62,0,0,0,0,6,17,65,75,5,230
2ae19629-1786-13a3-e055-000000000001,2ae19629-1786-13a3-e055-000000000001,CLONKEEN,419,515,87,1021,58,1,1,3,0,3,5,53,61,2,187,86,2,1,2,1,8,11,67,44,10,232,144,3,2,5,1,11,16,120,105,12,419
2ae19629-17c4-13a3-e055-000000000001,2ae19629-17c4-13a3-e055-000000000001,MAHOONAGH,237,274,22,533,35,0,0,0,0,2,5,29,36,1,108,42,0,0,0,0,1,8,38,37,3,129,77,0,0,0,0,3,13,67,73,4,237
2ae19629-17cf-13a3-e055-000000000001,2ae19629-17cf-13a3-e055-000000000001,ABBEY D,296,838,314,1448,37,0,0,0,0,1,3,42,39,7,129,45,0,1,0,0,0,7,56,46,12,167,82,0,1,0,0,1,10,98,85,19,296
2ae19629-17d5-13a3-e055-000000000001,2ae19629-17d5-13a3-e055-000000000001,RATHRONAN,289,607,9,905,30,0,0,0,0,3,10,41,41,9,134,39,1,0,0,0,4,5,53,51,2,155,69,1,0,0,0,7,15,94,92,11,289
2ae19629-17da-13a3-e055-000000000001,2ae19629-17da-13a3-e055-000000000001,ROXBOROUGH,851,633,59,1543,93,1,0,2,0,2,24,143,119,6,390,134,2,0,0,2,5,28,170,111,9,461,227,3,0,2,2,7,52,313,230,15,851
2ae19629-17dc-13a3-e055-000000000001,2ae19629-17dc-13a3-e055-000000000001,SHANID,232,275,19,526,42,1,0,0,0,1,3,29,29,4,109,32,0,0,0,0,1,8,34,42,6,123,74,1,0,0,0,2,11,63,71,10,232
2ae19629-17dd-13a3-e055-000000000001,2ae19629-17dd-13a3-e055-000000000001,BALLINACURRA A,1022,969,279,2270,107,3,2,0,0,8,27,158,115,8,428,166,7,1,1,0,15,41,207,144,12,594,273,10,3,1,0,23,68,365,259,20,1022
2ae19629-17df-13a3-e055-000000000001,2ae19629-17df-13a3-e055-000000000001,BALLYNANTY,675,2000,261,2936,99,4,0,0,1,5,17,95,83,15,319,108,1,4,0,0,4,26,116,81,16,356,207,5,4,0,1,9,43,211,164,31,675
2ae19629-17f4-13a3-e055-000000000001,2ae19629-17f4-13a3-e055-000000000001,GLENTWORTH B,328,747,105,1180,33,0,0,0,0,2,5,56,35,7,138,57,1,0,0,0,3,5,73,46,5,190,90,1,0,0,0,5,10,129,81,12,328
2ae19629-173a-13a3-e055-000000000001,2ae19629-173a-13a3-e055-000000000001,KILTUBBRID,80,87,4,171,12,0,0,0,0,2,4,9,10,0,37,10,0,0,0,0,5,7,13,8,0,43,22,0,0,0,0,7,11,22,18,0,80
2ae19629-173c-13a3-e055-000000000001,2ae19629-173c-13a3-e055-000000000001,RINN,166,242,38,446,16,0,0,0,0,0,2,28,20,2,68,28,0,0,0,0,0,5,32,25,8,98,44,0,0,0,0,0,7,60,45,10,166
2ae19629-1749-13a3-e055-000000000001,2ae19629-1749-13a3-e055-000000000001,MELVIN/AGHAVOGHIL,82,140,5,227,13,0,0,0,0,0,0,10,8,1,32,10,3,0,0,0,1,5,18,12,1,50,23,3,0,0,0,1,5,28,20,2,82
2ae19629-1759-13a3-e055-000000000001,2ae19629-1759-13a3-e055-000000000001,ABINGTON,566,615,136,1317,102,3,1,1,0,1,11,74,70,7,270,91,0,1,0,0,6,8,93,92,5,296,193,3,2,1,0,7,19,167,162,12,566
2ae19629-1760-13a3-e055-000000000001,2ae19629-1760-13a3-e055-000000000001,BALLYALLINAN,216,190,4,410,25,1,0,0,1,0,4,27,39,0,97,26,1,2,0,0,2,7,32,47,2,119,51,2,2,0,1,2,11,59,86,2,216
2ae19629-1761-13a3-e055-000000000001,2ae19629-1761-13a3-e055-000000000001,BRUFF,576,794,37,1407,71,0,0,0,0,1,14,96,61,12,255,66,4,1,0,0,1,25,126,90,8,321,137,4,1,0,0,2,39,222,151,20,576
2ae19629-1767-13a3-e055-000000000001,2ae19629-1767-13a3-e055-000000000001,BALLYBRICKEN,862,749,276,1887,118,0,1,3,0,4,21,124,123,9,403,138,1,2,1,1,7,25,139,131,14,459,256,1,3,4,1,11,46,263,254,23,862
2ae19629-1773-13a3-e055-000000000001,2ae19629-1773-13a3-e055-000000000001,BOOLA,71,60,8,139,10,0,1,0,0,1,0,11,11,1,35,12,0,0,0,0,0,2,13,9,0,36,22,0,1,0,0,1,2,24,20,1,71
2ae19629-17ab-13a3-e055-000000000001,2ae19629-17ab-13a3-e055-000000000001,HOSPITAL,499,725,38,1262,91,0,2,0,0,4,11,68,69,5,250,77,1,1,1,0,1,10,87,70,1,249,168,1,3,1,0,5,21,155,139,6,499
2ae19629-17b1-13a3-e055-000000000001,2ae19629-17b1-13a3-e055-000000000001,KILMURRY,452,402,32,886,65,0,1,0,0,1,14,65,64,6,216,64,0,3,0,0,2,12,86,63,6,236,129,0,4,0,0,3,26,151,127,12,452
2ae19629-17b2-13a3-e055-000000000001,2ae19629-17b2-13a3-e055-000000000001,KILPEACON,319,215,18,552,47,0,0,0,0,0,9,51,39,2,148,45,4,1,1,0,2,7,54,54,3,171,92,4,1,1,0,2,16,105,93,5,319
2ae19629-17b3-13a3-e055-000000000001,2ae19629-17b3-13a3-e055-000000000001,MOUNTPLUMMER,167,181,15,363,20,0,0,0,0,0,2,18,23,3,66,45,0,0,3,0,0,1,26,22,4,101,65,0,0,3,0,0,3,44,45,7,167
2ae19629-17b5-13a3-e055-000000000001,2ae19629-17b5-13a3-e055-000000000001,NEWCASTLE RURAL,984,1248,154,2386,139,3,1,0,0,9,32,167,109,8,468,161,3,0,0,1,16,28,171,120,16,516,300,6,1,0,1,25,60,338,229,24,984
2ae19629-17b7-13a3-e055-000000000001,2ae19629-17b7-13a3-e055-000000000001,OOLA,503,568,19,1090,59,3,1,0,0,3,10,82,62,8,228,73,0,3,0,0,6,16,82,85,10,275,132,3,4,0,0,9,26,164,147,18,503
